Price,Close,High,Low,Open,Volume
Ticker,^SP500EW,^SP500EW,^SP500EW,^SP500EW,^SP500EW
Date,,,,,
2024-05-23,6675.47998046875,6776.89990234375,6670.27001953125,6772.2099609375,0
2024-05-24,6720.5400390625,6728.93994140625,6675.47998046875,6675.47998046875,0
2024-05-28,6670.52978515625,6721.5498046875,6653.6201171875,6720.5400390625,0
2024-05-29,6592.56005859375,6670.52978515625,6590.8701171875,6670.52978515625,0
2024-05-30,6621.58984375,6629.56982421875,6586.93017578125,6592.56005859375,0
2024-05-31,6707.27978515625,6709.85986328125,6610.5,6621.58984375,0
2024-06-03,6672.47998046875,6720.0498046875,6621.830078125,6707.27978515625,0
2024-06-04,6652.6201171875,6672.47998046875,6626.0498046875,6672.47998046875,0
2024-06-05,6693.85986328125,6694.18994140625,6635.18994140625,6652.6201171875,0
2024-06-06,6679.22998046875,6704.81005859375,6665.25,6693.85986328125,0
2024-06-07,6655.89990234375,6693.66015625,6638.27001953125,6679.22998046875,0
2024-06-10,6672.009765625,6677.7001953125,6624.66015625,6655.89990234375,0
2024-06-11,6647.31005859375,6672.009765625,6607.9501953125,6672.009765625,0
2024-06-12,6682.35009765625,6728.6201171875,6647.31005859375,6647.31005859375,0
2024-06-13,6664.5400390625,6682.35009765625,6623.5400390625,6682.35009765625,0
2024-06-14,6617.89990234375,6664.5400390625,6577.68017578125,6664.5400390625,0
2024-06-17,6661.56005859375,6669.39013671875,6591.4501953125,6617.89990234375,0
2024-06-18,6679.990234375,6694.22021484375,6661.56005859375,6661.56005859375,0
2024-06-20,6684.02001953125,6695.68994140625,6668.52978515625,6679.990234375,0
2024-06-21,6692.02001953125,6696.7900390625,6654.43017578125,6684.02001953125,0
2024-06-24,6725.669921875,6757.7001953125,6692.02001953125,6692.02001953125,0
2024-06-25,6677.47021484375,6725.669921875,6656.93994140625,6725.669921875,0
2024-06-26,6653.27978515625,6677.47021484375,6631.56005859375,6677.47021484375,0
2024-06-27,6659.419921875,6660.5,6635.18994140625,6653.27978515625,0
2024-06-28,6663.7099609375,6699.1201171875,6635.490234375,6659.419921875,0
2024-07-01,6611.22998046875,6687.60986328125,6602.2998046875,6663.7099609375,0
2024-07-02,6638.8701171875,6639.41015625,6606.41015625,6611.22998046875,0
2024-07-03,6643.669921875,6669.169921875,6637.16015625,6638.8701171875,0
2024-07-05,6637.97021484375,6644.9501953125,6601.759765625,6643.669921875,0
2024-07-08,6649.7001953125,6668.47021484375,6630.58984375,6637.97021484375,0
2024-07-09,6638.27001953125,6672.330078125,6625.669921875,6649.7001953125,0
2024-07-10,6697.31982421875,6698.72021484375,6638.27001953125,6638.27001953125,0
2024-07-11,6775.64013671875,6783.72998046875,6697.31982421875,6697.31982421875,0
2024-07-12,6830.68017578125,6865.0,6775.64013671875,6775.64013671875,0
2024-07-15,6838.8701171875,6875.77978515625,6825.4599609375,6830.68017578125,0
2024-07-16,6958.16015625,6959.77978515625,6838.8701171875,6838.8701171875,0
2024-07-17,6932.7001953125,6979.68994140625,6926.52978515625,6958.16015625,0
2024-07-18,6872.4599609375,6988.5400390625,6860.18994140625,6932.7001953125,0
2024-07-19,6824.580078125,6887.509765625,6812.83984375,6872.4599609375,0
2024-07-22,6881.06982421875,6882.81005859375,6804.41015625,6824.580078125,0
2024-07-23,6856.77978515625,6884.60986328125,6852.64990234375,6881.06982421875,0
2024-07-24,6774.91015625,6857.77978515625,6770.7099609375,6856.77978515625,0
2024-07-25,6782.52978515625,6877.27001953125,6767.4501953125,6774.91015625,0
2024-07-26,6880.4599609375,6901.68994140625,6782.52978515625,6782.52978515625,0
2024-07-29,6890.64990234375,6907.330078125,6860.5,6880.4599609375,0
2024-07-30,6922.66015625,6943.18994140625,6889.419921875,6890.64990234375,0
2024-07-31,6956.259765625,7015.08984375,6922.66015625,6922.66015625,0
2024-08-01,6880.5400390625,6996.509765625,6841.97021484375,6956.259765625,0
2024-08-02,6760.10009765625,6880.5400390625,6692.91015625,6880.5400390625,0
2024-08-05,6598.52978515625,6760.10009765625,6562.64013671875,6760.10009765625,0
2024-08-06,6667.669921875,6748.169921875,6598.52978515625,6598.52978515625,0
2024-08-07,6616.64990234375,6764.18017578125,6614.18017578125,6667.669921875,0
2024-08-08,6740.2001953125,6744.41015625,6616.64990234375,6616.64990234375,0
2024-08-09,6752.16015625,6769.91015625,6693.7998046875,6740.2001953125,0
2024-08-12,6718.8701171875,6759.81005859375,6706.93017578125,6752.16015625,0
2024-08-13,6796.72998046875,6803.56005859375,6718.8701171875,6718.8701171875,0
2024-08-14,6812.330078125,6827.5498046875,6790.47998046875,6796.72998046875,0
2024-08-15,6901.419921875,6910.169921875,6812.330078125,6812.330078125,0
2024-08-16,6917.2998046875,6920.72021484375,6885.81005859375,6901.419921875,0
2024-08-19,6969.52001953125,6969.52001953125,6917.2998046875,6917.2998046875,0
2024-08-20,6940.02978515625,6969.64013671875,6932.02978515625,6969.52001953125,0
2024-08-21,6989.35986328125,6992.740234375,6940.02978515625,6940.02978515625,0
2024-08-22,6968.27978515625,7008.14990234375,6954.759765625,6989.35986328125,0
2024-08-23,7057.6298828125,7063.39013671875,6968.27978515625,6968.27978515625,0
2024-08-26,7054.419921875,7096.990234375,7047.66015625,7057.64990234375,0
2024-08-27,7055.419921875,7057.990234375,7032.39990234375,7054.419921875,0
2024-08-28,7036.16015625,7066.7998046875,7005.43017578125,7055.419921875,0
2024-08-29,7062.35009765625,7105.64990234375,7023.9599609375,7036.16015625,0
2024-08-30,7116.27978515625,7119.06005859375,7038.7099609375,7062.35009765625,0
2024-09-03,7021.759765625,7116.27978515625,6996.39013671875,7116.27978515625,0
2024-09-04,7015.1298828125,7052.330078125,6993.7998046875,7021.759765625,0
2024-09-05,6972.25,7026.509765625,6942.72998046875,7015.06005859375,0
2024-09-06,6891.830078125,7007.31982421875,6885.31982421875,6972.25,0
2024-09-09,6961.72021484375,6994.2998046875,6891.830078125,6891.830078125,0
2024-09-10,6963.31982421875,6973.3798828125,6912.97021484375,6961.72021484375,0
2024-09-11,6970.43994140625,6975.8798828125,6827.02978515625,6963.31982421875,0
2024-09-12,7010.16015625,7013.10986328125,6935.2998046875,6970.43994140625,0
2024-09-13,7076.990234375,7087.35009765625,7010.16015625,7010.16015625,0
2024-09-16,7123.52978515625,7132.83984375,7076.990234375,7076.990234375,0
2024-09-17,7133.3798828125,7176.5400390625,7115.81982421875,7123.52978515625,0
2024-09-18,7120.1298828125,7202.25,7113.33984375,7133.3798828125,0
2024-09-19,7198.7998046875,7218.72998046875,7120.1298828125,7120.1298828125,0
2024-09-20,7170.919921875,7198.7998046875,7139.08984375,7198.7998046875,0
2024-09-23,7206.7001953125,7208.9501953125,7170.919921875,7170.919921875,0
2024-09-24,7218.56982421875,7231.8798828125,7204.47998046875,7206.7001953125,0
2024-09-25,7171.64013671875,7227.35986328125,7162.39013671875,7218.56982421875,0
2024-09-26,7233.759765625,7251.33984375,7171.64013671875,7171.64013671875,0
2024-09-27,7260.0498046875,7298.85009765625,7233.759765625,7233.759765625,0
2024-09-30,7269.39990234375,7273.39013671875,7204.83984375,7260.0498046875,0
2024-10-01,7226.72998046875,7269.39990234375,7191.1298828125,7269.39990234375,0
2024-10-02,7219.31982421875,7236.0498046875,7189.16015625,7226.72998046875,0
2024-10-03,7187.5400390625,7219.31982421875,7162.02001953125,7219.31982421875,0
2024-10-04,7241.06982421875,7243.33984375,7187.5400390625,7187.5400390625,0
2024-10-07,7182.509765625,7240.919921875,7155.18017578125,7240.919921875,0
2024-10-08,7200.56982421875,7208.77001953125,7168.10986328125,7182.509765625,0
2024-10-09,7251.41015625,7258.7001953125,7192.60009765625,7200.56982421875,0
2024-10-10,7223.330078125,7251.580078125,7207.89013671875,7251.580078125,0
2024-10-11,7295.0400390625,7302.39990234375,7223.330078125,7223.330078125,0
2024-10-14,7344.509765625,7350.5498046875,7283.10986328125,7295.0400390625,0
2024-10-15,7313.18994140625,7384.2099609375,7308.72998046875,7344.509765625,0
2024-10-16,7361.31982421875,7370.5498046875,7313.18994140625,7313.18994140625,0
2024-10-17,7349.31005859375,7379.06982421875,7343.52978515625,7361.31982421875,0
2024-10-18,7371.56005859375,7377.6201171875,7337.85986328125,7349.31005859375,0
2024-10-21,7309.14990234375,7371.56005859375,7294.41015625,7371.56005859375,0
2024-10-22,7282.009765625,7309.14990234375,7245.31005859375,7309.14990234375,0
2024-10-23,7251.1201171875,7276.22998046875,7213.35986328125,7276.22998046875,0
2024-10-24,7253.490234375,7281.3701171875,7236.990234375,7251.1201171875,0
2024-10-25,7219.97998046875,7298.16015625,7215.16015625,7253.490234375,0
2024-10-28,7259.22998046875,7278.169921875,7219.97998046875,7219.97998046875,0
2024-10-29,7236.18994140625,7263.35986328125,7219.64990234375,7259.22998046875,0
2024-10-30,7223.5498046875,7268.10986328125,7212.10986328125,7236.18994140625,0
2024-10-31,7144.2998046875,7223.5498046875,7143.81005859375,7223.5498046875,0
2024-11-01,7148.7099609375,7210.43017578125,7144.0,7144.2998046875,0
2024-11-04,7154.990234375,7194.35986328125,7134.97021484375,7148.7099609375,0
2024-11-05,7239.5498046875,7240.22021484375,7143.759765625,7154.990234375,0
2024-11-06,7410.3798828125,7420.0,7239.5498046875,7239.5498046875,0
2024-11-07,7416.7998046875,7435.240234375,7401.18994140625,7410.3798828125,0
2024-11-08,7454.0498046875,7471.8798828125,7416.7998046875,7416.7998046875,0
2024-11-11,7493.7001953125,7524.81005859375,7454.39013671875,7454.39013671875,0
2024-11-12,7436.18994140625,7494.0,7415.3798828125,7494.0,0
2024-11-13,7439.39990234375,7473.10986328125,7431.6201171875,7436.18994140625,0
2024-11-14,7381.330078125,7450.81982421875,7377.85986328125,7439.669921875,0
2024-11-15,7325.52001953125,7381.330078125,7315.68994140625,7381.330078125,0
2024-11-18,7355.02978515625,7369.93017578125,7322.56005859375,7325.52001953125,0
2024-11-19,7336.14013671875,7355.02978515625,7276.7001953125,7355.02978515625,0
2024-11-20,7358.10009765625,7361.41015625,7302.93994140625,7336.14013671875,0
2024-11-21,7453.3798828125,7463.83984375,7358.10009765625,7358.10009765625,0
2024-11-22,7512.39013671875,7518.3701171875,7453.3798828125,7453.3798828125,0
2024-11-25,7578.56005859375,7607.77001953125,7512.39013671875,7512.39013671875,0
2024-11-26,7577.8798828125,7582.490234375,7540.5498046875,7578.56005859375,0
2024-11-27,7569.25,7610.33984375,7564.330078125,7577.8798828125,0
2024-11-29,7589.91015625,7612.31005859375,7569.25,7569.25,0
2024-12-02,7569.14013671875,7596.60986328125,7545.31982421875,7589.91015625,0
2024-12-03,7537.0400390625,7578.8701171875,7530.10986328125,7569.14013671875,0
2024-12-04,7536.33984375,7546.81005859375,7509.25,7537.0400390625,0
2024-12-05,7499.64013671875,7542.18994140625,7497.6201171875,7536.33984375,0
2024-12-06,7492.47021484375,7537.60009765625,7484.56982421875,7499.64013671875,0
2024-12-09,7457.009765625,7514.97021484375,7455.5,7492.47021484375,0
2024-12-10,7411.25,7457.009765625,7392.06982421875,7457.009765625,0
2024-12-11,7418.06982421875,7444.75,7411.22998046875,7411.25,0
2024-12-12,7391.330078125,7424.8701171875,7391.31005859375,7418.06982421875,0
2024-12-13,7363.1201171875,7391.330078125,7351.2998046875,7391.330078125,0
2024-12-16,7336.89013671875,7388.240234375,7332.490234375,7363.1201171875,0
2024-12-17,7281.5400390625,7336.89013671875,7268.68017578125,7336.89013671875,0
2024-12-18,7065.0400390625,7294.85986328125,7062.77978515625,7281.5400390625,0
2024-12-19,7039.91015625,7135.1201171875,7039.009765625,7065.0400390625,0
2024-12-20,7137.60986328125,7181.83984375,7019.72021484375,7039.91015625,0
2024-12-23,7150.35009765625,7155.81005859375,7084.990234375,7137.9501953125,0
2024-12-24,7206.25,7206.60986328125,7142.6298828125,7150.35009765625,0
2024-12-26,7213.509765625,7223.22998046875,7172.330078125,7206.25,0
2024-12-27,7161.77978515625,7214.31982421875,7129.330078125,7213.509765625,0
2024-12-30,7090.990234375,7161.77978515625,7038.7998046875,7161.77978515625,0
2024-12-31,7100.830078125,7135.47998046875,7076.16015625,7090.990234375,0
2025-01-02,7080.06005859375,7158.85009765625,7049.7001953125,7100.830078125,0
2025-01-03,7145.330078125,7156.18994140625,7076.85009765625,7080.06005859375,0
2025-01-06,7141.5498046875,7212.330078125,7132.81982421875,7145.330078125,0
2025-01-07,7117.7998046875,7186.43017578125,7093.830078125,7141.5498046875,0
2025-01-08,7128.33984375,7129.6201171875,7057.830078125,7117.7998046875,0
2025-01-10,7020.4501953125,7128.33984375,7014.14990234375,7128.33984375,0
2025-01-13,7078.68017578125,7079.490234375,6985.5498046875,7019.81982421875,0
2025-01-14,7134.08984375,7141.35009765625,7078.68017578125,7078.68017578125,0
2025-01-15,7202.1298828125,7248.93017578125,7134.08984375,7134.08984375,0
2025-01-16,7260.22998046875,7268.759765625,7186.830078125,7202.16015625,0
2025-01-17,7295.22998046875,7320.68017578125,7260.22998046875,7260.22998046875,0
2025-01-21,7380.77978515625,7381.68017578125,7295.22998046875,7295.22998046875,0
2025-01-22,7353.41015625,7388.1201171875,7351.97998046875,7380.77978515625,0
2025-01-23,7389.10009765625,7389.10986328125,7329.14013671875,7353.41015625,0
2025-01-24,7382.259765625,7405.60009765625,7371.02001953125,7389.10009765625,0
2025-01-27,7384.0498046875,7385.22021484375,7334.8701171875,7382.259765625,0
2025-01-28,7349.10986328125,7385.330078125,7334.10986328125,7384.0498046875,0
2025-01-29,7323.97021484375,7374.830078125,7311.60986328125,7349.10986328125,0
2025-01-30,7399.35986328125,7418.6298828125,7324.10986328125,7324.10986328125,0
2025-01-31,7342.27001953125,7421.18017578125,7333.259765625,7399.31005859375,0
2025-02-03,7297.39990234375,7342.27001953125,7199.33984375,7342.27001953125,0
2025-02-04,7307.06982421875,7323.02978515625,7282.3701171875,7297.39990234375,0
2025-02-05,7342.18994140625,7346.43994140625,7280.240234375,7307.06982421875,0
2025-02-06,7333.1201171875,7368.5400390625,7294.31005859375,7342.18994140625,0
2025-02-07,7295.7900390625,7364.580078125,7286.8798828125,7333.759765625,0
2025-02-10,7319.52978515625,7327.16015625,7291.47998046875,7295.7900390625,0
2025-02-11,7317.97998046875,7321.4599609375,7283.02978515625,7319.52978515625,0
2025-02-12,7277.27978515625,7317.7998046875,7235.580078125,7317.7998046875,0
2025-02-13,7338.35986328125,7343.7998046875,7277.27978515625,7277.27978515625,0
2025-02-14,7329.4599609375,7372.60986328125,7326.43017578125,7338.35986328125,0
2025-02-18,7385.18994140625,7385.25,7329.4599609375,7329.4599609375,0
2025-02-19,7399.6201171875,7405.4501953125,7356.56982421875,7385.18994140625,0
2025-02-20,7378.18994140625,7399.6201171875,7330.97998046875,7399.6201171875,0
2025-02-21,7273.6201171875,7378.18994140625,7259.60986328125,7378.18994140625,0
2025-02-24,7278.8701171875,7312.66015625,7250.7998046875,7273.6201171875,0
2025-02-25,7288.22021484375,7309.68017578125,7248.3701171875,7278.8701171875,0
2025-02-26,7272.1298828125,7336.77978515625,7258.10986328125,7288.22021484375,0
2025-02-27,7206.4599609375,7301.77001953125,7204.330078125,7272.1298828125,0
2025-02-28,7285.8798828125,7289.18017578125,7180.1298828125,7206.4599609375,0
2025-03-03,7206.77978515625,7333.97021484375,7169.64990234375,7285.8798828125,0
2025-03-04,7089.2998046875,7206.77978515625,7069.4501953125,7206.77978515625,0
2025-03-05,7156.75,7176.4599609375,7057.4599609375,7089.2998046875,0
2025-03-06,7076.52978515625,7156.75,7042.8701171875,7156.75,0
2025-03-07,7141.3798828125,7157.60009765625,7032.7900390625,7076.52978515625,0
2025-03-10,7041.0400390625,7141.3798828125,6989.81005859375,7141.3798828125,0
2025-03-11,6946.0,7041.0400390625,6910.43017578125,7041.0400390625,0
2025-03-12,6914.14990234375,6990.0498046875,6875.47021484375,6946.0,0
2025-03-13,6845.27001953125,6936.56982421875,6821.33984375,6914.14990234375,0
2025-03-14,6975.5,6982.830078125,6845.27001953125,6845.27001953125,0
2025-03-17,7067.35986328125,7093.52001953125,6971.27001953125,6975.5,0
2025-03-18,7029.9501953125,7067.35986328125,7001.60009765625,7067.35986328125,0
2025-03-19,7080.02001953125,7114.580078125,7025.18994140625,7029.9501953125,0
2025-03-20,7054.0498046875,7097.27978515625,7034.2900390625,7080.02001953125,0
2025-03-21,7020.31982421875,7053.490234375,6959.6298828125,7053.490234375,0
2025-03-24,7130.4501953125,7139.06982421875,7020.31982421875,7020.31982421875,0
2025-03-25,7111.52001953125,7144.1298828125,7080.5498046875,7130.4501953125,0
2025-03-26,7097.2900390625,7149.68017578125,7076.0400390625,7111.52001953125,0
2025-03-27,7078.5400390625,7120.7900390625,7044.1201171875,7097.2900390625,0
2025-03-28,6971.6298828125,7078.5400390625,6959.0498046875,7078.5400390625,0
2025-03-31,7024.2001953125,7054.81005859375,6900.10009765625,6971.6298828125,0
2025-04-01,7031.85009765625,7051.68994140625,6946.8701171875,7024.2001953125,0
2025-04-02,7094.240234375,7111.0,6976.419921875,7031.85009765625,0
2025-04-03,6754.169921875,7094.240234375,6749.43994140625,7094.240234375,0
2025-04-04,6372.06982421875,6754.169921875,6363.85986328125,6754.169921875,0
2025-04-07,6320.89013671875,6547.85009765625,6096.60009765625,6372.06982421875,0
2025-04-08,6199.97021484375,6513.1298828125,6115.18994140625,6320.89013671875,0
2025-04-09,6693.7001953125,6724.009765625,6117.3798828125,6199.97021484375,0
2025-04-10,6473.52978515625,6693.7001953125,6308.0,6693.7001953125,0
2025-04-11,6573.25,6596.669921875,6394.41015625,6473.52978515625,0
2025-04-14,6654.47998046875,6687.35009765625,6573.25,6573.25,0
2025-04-15,6633.7998046875,6705.9501953125,6625.47998046875,6654.47998046875,0
2025-04-16,6544.0498046875,6648.509765625,6495.14013671875,6633.7998046875,0
2025-04-17,6593.7001953125,6642.330078125,6544.0498046875,6544.0498046875,0
2025-04-21,6459.14990234375,6593.7001953125,6393.9501953125,6593.7001953125,0
2025-04-22,6620.64013671875,6634.81982421875,6459.14990234375,6459.14990234375,0
2025-04-23,6684.509765625,6825.85009765625,6621.580078125,6621.580078125,0
2025-04-24,6797.41015625,6807.2900390625,6672.0,6685.02978515625,0
2025-04-25,6787.56982421875,6797.41015625,6732.1201171875,6797.41015625,0
2025-04-28,6808.08984375,6836.77978515625,6746.89990234375,6787.56982421875,0
2025-04-29,6845.64013671875,6861.7001953125,6775.419921875,6808.08984375,0
2025-04-30,6856.7900390625,6870.8701171875,6704.43017578125,6845.47021484375,0
2025-05-01,6847.169921875,6910.08984375,6830.7998046875,6856.7900390625,0
2025-05-02,6965.8798828125,6979.18994140625,6847.169921875,6847.169921875,0
2025-05-05,6939.31982421875,6977.60986328125,6913.509765625,6965.8798828125,0
2025-05-06,6891.0400390625,6941.68994140625,6868.31005859375,6939.31982421875,0
2025-05-07,6932.64990234375,6955.0498046875,6889.5400390625,6891.0400390625,0
2025-05-08,6990.68994140625,7060.14990234375,6932.64990234375,6932.64990234375,0
2025-05-09,6989.93017578125,7019.4501953125,6973.009765625,6990.68994140625,0
2025-05-12,7182.75,7188.10986328125,6989.93017578125,6989.93017578125,0
2025-05-13,7198.64990234375,7229.7900390625,7180.06005859375,7182.75,0
2025-05-14,7154.27978515625,7198.64990234375,7137.85986328125,7198.64990234375,0
2025-05-15,7218.080078125,7219.6298828125,7140.0400390625,7154.31005859375,0
2025-05-16,7287.9599609375,7288.0498046875,7205.72021484375,7218.22998046875,0
2025-05-19,7286.93994140625,7293.8798828125,7216.22998046875,7286.830078125,0
2025-05-20,7263.919921875,7292.759765625,7239.580078125,7286.81982421875,0
2025-05-21,7107.72021484375,7263.919921875,7100.8701171875,7263.919921875,0
2025-05-22,7085.60009765625,7124.33984375,7047.009765625,7107.72021484375,0
2025-05-23,7057.5498046875,7085.60009765625,7009.35986328125,7085.60009765625,0
2025-05-27,7185.35986328125,7189.7998046875,7057.5498046875,7057.5498046875,0
2025-05-28,7120.759765625,7189.47021484375,7113.43017578125,7185.35986328125,0
2025-05-29,7142.009765625,7150.60009765625,7083.669921875,7120.759765625,0
2025-05-30,7141.56982421875,7160.35009765625,7078.5498046875,7142.009765625,0
2025-06-02,7142.240234375,7143.06005859375,7049.52001953125,7141.56982421875,0
2025-06-03,7201.0,7206.68017578125,7116.10986328125,7142.240234375,0
2025-06-04,7182.35986328125,7216.8701171875,7182.22998046875,7201.0,0
2025-06-05,7164.83984375,7209.89990234375,7145.72998046875,7182.39013671875,0
2025-06-06,7225.39990234375,7235.580078125,7164.83984375,7164.83984375,0
2025-06-09,7226.169921875,7260.4501953125,7207.14013671875,7225.39990234375,0
2025-06-10,7262.0,7270.64990234375,7226.169921875,7226.169921875,0
2025-06-11,7239.60986328125,7276.97021484375,7218.259765625,7262.0,0
2025-06-12,7257.759765625,7257.7998046875,7202.759765625,7239.60986328125,0
2025-06-13,7167.080078125,7257.759765625,7149.22998046875,7257.759765625,0
2025-06-16,7235.5400390625,7262.830078125,7167.080078125,7167.080078125,0
2025-06-17,7163.97998046875,7235.5400390625,7154.10986328125,7235.5400390625,0
2025-06-18,7166.669921875,7213.0498046875,7159.97998046875,7163.97998046875,0
2025-06-20,7179.75,7219.06005859375,7160.8701171875,7166.669921875,0
2025-06-23,7240.35986328125,7244.35009765625,7140.64990234375,7179.75,0
2025-06-24,7309.169921875,7321.85009765625,7240.35986328125,7240.35986328125,0
2025-06-25,7254.3798828125,7309.169921875,7246.47998046875,7309.169921875,0
2025-06-26,7310.27001953125,7316.7001953125,7254.3798828125,7254.3798828125,0
2025-06-27,7337.68017578125,7373.5400390625,7299.43017578125,7310.3701171875,0
2025-06-30,7372.58984375,7380.7998046875,7332.18994140625,7337.72998046875,0
2025-07-01,7455.06982421875,7489.7001953125,7354.4599609375,7372.58984375,0
2025-07-02,7473.81982421875,7478.02001953125,7424.56005859375,7455.06982421875,0
2025-07-03,7510.830078125,7521.14990234375,7473.81982421875,7473.81982421875,0
2025-07-07,7446.1201171875,7510.830078125,7409.4501953125,7510.830078125,0
2025-07-08,7466.490234375,7489.08984375,7442.31005859375,7446.1201171875,0
2025-07-09,7489.9501953125,7492.490234375,7442.22021484375,7466.490234375,0
2025-07-10,7533.009765625,7558.7099609375,7479.5400390625,7489.9501953125,0
2025-07-11,7476.169921875,7533.009765625,7459.43017578125,7533.009765625,0
2025-07-14,7482.0,7488.52001953125,7446.77978515625,7476.169921875,0
2025-07-15,7378.580078125,7497.7099609375,7377.41015625,7482.0,0
2025-07-16,7407.81005859375,7416.5,7319.9501953125,7378.580078125,0
2025-07-17,7464.990234375,7473.990234375,7405.58984375,7407.85009765625,0
2025-07-18,7466.669921875,7494.81005859375,7446.52978515625,7465.6298828125,0
2025-07-21,7441.2001953125,7497.240234375,7441.2001953125,7466.7099609375,0
2025-07-22,7536.8798828125,7542.97021484375,7441.25,7441.25,0
2025-07-23,7594.83984375,7596.93017578125,7536.8798828125,7536.8798828125,0
2025-07-24,7570.10986328125,7609.77978515625,7569.68994140625,7595.02978515625,0
2025-07-25,7607.3798828125,7611.8798828125,7553.509765625,7570.27978515625,0
2025-07-28,7565.2001953125,7607.3798828125,7558.7900390625,7607.3798828125,0
2025-07-29,7556.81005859375,7577.6298828125,7541.02001953125,7565.2001953125,0
2025-07-30,7508.68994140625,7573.85009765625,7473.490234375,7556.81005859375,0
2025-07-31,7437.41015625,7523.68994140625,7424.08984375,7508.68994140625,0
2025-08-01,7356.60009765625,7437.41015625,7291.39013671875,7437.41015625,0
2025-08-04,7446.9599609375,7450.759765625,7357.35009765625,7357.35009765625,0
2025-08-05,7422.91015625,7456.7001953125,7395.31005859375,7446.9599609375,0
2025-08-06,7406.60986328125,7432.06005859375,7390.919921875,7422.91015625,0
2025-08-07,7401.97998046875,7465.22021484375,7376.14013671875,7406.97998046875,0
2025-08-08,7412.68994140625,7442.31982421875,7400.830078125,7401.97998046875,0
2025-08-11,7389.080078125,7450.419921875,7379.7001953125,7412.68994140625,0
2025-08-12,7489.66015625,7490.75,7389.080078125,7389.080078125,0
2025-08-13,7592.490234375,7595.22998046875,7489.66015625,7489.66015625,0
2025-08-14,7542.89013671875,7592.490234375,7506.490234375,7592.490234375,0
2025-08-15,7521.97021484375,7560.39013671875,7515.7001953125,7542.89013671875,0
2025-08-18,7519.6201171875,7541.0400390625,7515.7998046875,7521.89990234375,0
2025-08-19,7553.31005859375,7589.10009765625,7519.6201171875,7519.6201171875,0
2025-08-20,7546.81982421875,7572.740234375,7520.009765625,7553.31005859375,0
2025-08-21,7521.14990234375,7546.81982421875,7502.02978515625,7546.81982421875,0
2025-08-22,7666.5,7685.43994140625,7521.14990234375,7521.14990234375,0
2025-08-25,7606.75,7666.5,7606.22998046875,7666.5,0
2025-08-26,7612.6201171875,7618.89013671875,7589.509765625,7606.75,0
2025-08-27,7639.4599609375,7647.490234375,7601.3701171875,7612.6201171875,0
2025-08-28,7635.56982421875,7647.31982421875,7601.0400390625,7639.4599609375,0
2025-08-29,7624.7099609375,7656.3701171875,7606.31005859375,7635.56982421875,0
2025-09-02,7567.4501953125,7624.7099609375,7522.31005859375,7624.7099609375,0
2025-09-03,7553.85986328125,7578.31005859375,7517.60986328125,7567.4501953125,0
2025-09-04,7608.7001953125,7609.89990234375,7540.2099609375,7553.85986328125,0
2025-09-05,7614.25,7668.6201171875,7571.3701171875,7608.7001953125,0
2025-09-08,7610.93017578125,7614.740234375,7559.97998046875,7614.330078125,0
2025-09-09,7586.0498046875,7610.93017578125,7571.4501953125,7610.93017578125,0
2025-09-10,7575.77001953125,7615.5400390625,7554.669921875,7586.0498046875,0
2025-09-11,7691.35986328125,7698.330078125,7575.77001953125,7575.77001953125,0
2025-09-12,7633.18994140625,7691.35986328125,7630.18994140625,7691.35986328125,0
2025-09-15,7616.56982421875,7661.9501953125,7611.31982421875,7633.18994140625,0
2025-09-16,7597.43017578125,7630.56982421875,7578.2099609375,7616.56982421875,0
2025-09-17,7604.919921875,7691.9501953125,7561.25,7597.43017578125,0
2025-09-18,7655.60009765625,7674.580078125,7604.919921875,7604.919921875,0
2025-09-19,7640.3798828125,7670.06005859375,7615.7998046875,7655.60009765625,0
2025-09-22,7644.33984375,7657.52001953125,7604.68994140625,7640.3798828125,0
2025-09-23,7652.81005859375,7700.56982421875,7640.35009765625,7644.33984375,0
2025-09-24,7636.72021484375,7672.9501953125,7629.3798828125,7652.81005859375,0
2025-09-25,7570.8701171875,7636.9501953125,7545.31982421875,7636.9501953125,0
2025-09-26,7648.83984375,7652.240234375,7570.8701171875,7570.8701171875,0
2025-09-29,7673.169921875,7681.68017578125,7641.10009765625,7648.83984375,0
2025-09-30,7693.41015625,7697.5,7637.10009765625,7673.169921875,0
2025-10-01,7708.4501953125,7719.18994140625,7676.97021484375,7693.41015625,0
2025-10-02,7726.02001953125,7739.93017578125,7691.2900390625,7708.4501953125,0
2025-10-03,7753.35009765625,7794.18017578125,7726.0400390625,7726.0400390625,0
2025-10-06,7749.64013671875,7783.41015625,7738.6201171875,7753.35009765625,0
2025-10-07,7714.240234375,7777.5498046875,7699.8701171875,7749.64013671875,0
2025-10-08,7739.66015625,7752.3798828125,7695.58984375,7714.240234375,0
2025-10-09,7675.89013671875,7754.0,7664.83984375,7739.66015625,0
2025-10-10,7501.68017578125,7700.169921875,7501.25,7675.89013671875,0
2025-10-13,7576.9599609375,7600.330078125,7502.009765625,7502.009765625,0
2025-10-14,7639.72998046875,7670.990234375,7518.4599609375,7576.9599609375,0
2025-10-15,7652.64990234375,7718.5400390625,7597.14990234375,7639.72998046875,0
2025-10-16,7583.72021484375,7675.72998046875,7556.7001953125,7652.64990234375,0
2025-10-17,7618.89013671875,7632.16015625,7570.6298828125,7583.72021484375,0
