Date,Close,Shares_Outstanding,Market_Cap
2024-03-05,85.92017364501953,2500000000.0,214800434112.54883
2024-03-06,88.6547622680664,2500000000.0,221636905670.16602
2024-03-07,92.62173461914062,2500000000.0,231554336547.85156
2024-03-08,87.48336791992188,2500000000.0,218708419799.8047
2024-03-11,85.73027038574219,2500000000.0,214325675964.35547
2024-03-12,91.86613464355469,2500000000.0,229665336608.88672
2024-03-13,90.84165954589844,2500000000.0,227104148864.7461
2024-03-14,87.8991470336914,2500000000.0,219747867584.22852
2024-03-15,87.79220581054688,2500000000.0,219480514526.3672
2024-03-18,88.40989685058594,2500000000.0,221024742126.46484
2024-03-19,89.35242462158203,2500000000.0,223381061553.95508
2024-03-20,90.32592010498047,2500000000.0,225814800262.45117
2024-03-21,91.38837432861328,2500000000.0,228470935821.5332
2024-03-22,94.24092102050781,2500000000.0,235602302551.26953
2024-03-25,94.95355224609375,2500000000.0,237383880615.23438
2024-03-26,92.51380157470703,2565929984.0,237383937394.3672
2024-03-27,90.2039794921875,2500000000.0,225509948730.46875
2024-03-28,90.30992126464844,2500000000.0,225774803161.6211
2024-04-01,90.3169174194336,2500000000.0,225792293548.58398
2024-04-02,89.40638732910156,2500000000.0,223515968322.7539
2024-04-03,88.91864013671875,2500000000.0,222296600341.79688
2024-04-04,85.86119079589844,2500000000.0,214652976989.7461
2024-04-05,87.963134765625,2500000000.0,219907836914.0625
2024-04-08,87.08856964111328,2500000000.0,217721424102.7832
2024-04-09,85.31045532226562,2500000000.0,213276138305.66406
2024-04-10,86.99462127685547,2500000000.0,217486553192.13867
2024-04-11,90.56978607177734,2500000000.0,226424465179.44336
2024-04-12,88.14103698730469,2568600064.0,226399073246.6172
2024-04-15,85.95713806152344,2500000000.0,214892845153.8086
2024-04-16,87.37042236328125,2500000000.0,218426055908.20312
2024-04-17,83.99214172363281,2500000000.0,209980354309.08203
2024-04-18,84.6278305053711,2500000000.0,211569576263.42773
2024-04-19,76.16114807128906,2500000000.0,190402870178.22266
2024-04-22,79.47744750976562,2500000000.0,198693618774.41406
2024-04-23,82.38097381591797,2500000000.0,205952434539.79492
2024-04-24,79.6363754272461,2500000000.0,199090938568.11523
2024-04-25,82.58985900878906,2500000000.0,206474647521.97266
2024-04-26,87.69027709960938,2500000000.0,219225692749.02344
2024-04-29,87.7122573852539,2500000000.0,219280643463.13477
2024-04-30,86.35794830322266,2500000000.0,215894870758.05664
2024-05-01,82.99864196777344,2500000000.0,207496604919.4336
2024-05-02,85.77323913574219,2500000000.0,214433097839.35547
2024-05-03,88.74372100830078,2500000000.0,221859302520.75195
2024-05-06,92.09300994873047,2500000000.0,230232524871.82617
2024-05-07,90.50782775878906,2500000000.0,226269569396.97266
2024-05-08,90.36589813232422,2500000000.0,225914745330.81055
2024-05-09,88.70174407958984,2500000000.0,221754360198.9746
2024-05-10,89.83216857910156,2500000000.0,224580421447.7539
2024-05-13,90.35289764404297,2500000000.0,225882244110.10742
2024-05-14,91.30941772460938,2500000000.0,228273544311.52344
2024-05-15,94.58174133300781,2500000000.0,236454353332.51953
2024-05-16,94.3108901977539,2459830016.0,231988758544.11523
2024-05-17,92.43183898925781,2459830016.0,227366611979.85547
2024-05-20,94.73167419433594,2459830016.0,233023815649.16016
2024-05-21,95.33735656738281,2459830016.0,234513691330.54297
2024-05-22,94.90158081054688,2459830016.0,233441757043.6328
2024-05-23,103.74608612060547,2471130112.0,256370077414.77344
2024-05-24,106.41471099853516,2471130112.0,262964596708.2578
2024-05-28,113.84292602539062,2471130112.0,281320682539.53125
2024-05-29,114.76643371582031,2471130112.0,283602790202.0156
2024-05-30,110.44364929199219,2471130112.0,272920627444.60938
2024-05-31,109.57709503173828,2554579968.0,279923451919.71094
2024-06-03,114.94136047363281,2554579968.0,293626896960.6094
2024-06-04,116.37762451171875,2554579968.0,297295948301.0625
2024-06-05,122.37757110595703,2554579968.0,312623291679.77344
2024-06-06,120.9363021850586,2554579968.0,308941454965.9453
2024-06-07,120.82636260986328,2554579968.0,308660605529.46094
2024-06-10,121.72789764404297,24598300672.0,2994299426418.6094
2024-06-11,120.8582763671875,24598300672.0,2972908220779.75
2024-06-12,125.14643859863281,24761100288.0,3098763516826.7812
2024-06-13,129.55455017089844,24598300672.0,3186821778529.4688
2024-06-14,131.82359313964844,24598300672.0,3242636379712.4688
2024-06-17,130.92396545410156,24598300672.0,3220507067410.5312
2024-06-18,135.52198791503906,24598300672.0,3333610606401.2812
2024-06-20,130.72406005859375,24598300672.0,3215589734385.875
2024-06-21,126.51583862304688,25507000320.0,3227039536243.125
2024-06-24,118.05946350097656,25507000320.0,3011342773298.4375
2024-06-25,126.03605651855469,25507000320.0,3214801733950.3125
2024-06-26,126.3459243774414,25507000320.0,3222705533526.0938
2024-06-27,123.93695831298828,25507000320.0,3161260035349.2188
2024-06-28,123.48715209960938,25070499840.0,3095884626955.3125
2024-07-01,124.246826171875,25070499840.0,3114930035662.5
2024-07-02,122.61751556396484,25070499840.0,3074082404327.578
2024-07-03,128.22511291503906,24925200384.0,3196036633668.375
2024-07-05,125.77616882324219,24925200384.0,3134996211451.125
2024-07-08,128.1451416015625,24925200384.0,3194043332655.0
2024-07-09,131.3238067626953,24925200384.0,3273272198749.875
2024-07-10,134.85227966308594,24925200384.0,3361220092841.625
2024-07-11,127.34548950195312,24925200384.0,3174111843834.75
2024-07-12,129.18472290039062,24925200384.0,3219955104843.75
2024-07-15,128.38504028320312,24925200384.0,3200022855366.75
2024-07-16,126.30593872070312,25003300864.0,3158065386743.6875
2024-07-17,117.93952178955078,24598300672.0,2901111818091.2656
2024-07-18,121.0381851196289,26343299072.0,3188545109738.4844
2024-07-19,117.87954711914062,25257500672.0,2977342740576.75
2024-07-22,123.48715209960938,24598300672.0,3037574096475.1875
2024-07-23,122.53754425048828,24598300672.0,3014215357082.0156
2024-07-24,114.20112609863281,24789000192.0,2830931736785.625
2024-07-25,112.23196411132812,25016600576.0,2807662218033.0625
2024-07-26,113.0116195678711,24598300672.0,2779893797560.172
2024-07-29,111.5422592163086,24598300672.0,2743750029836.922
2024-07-30,103.68562316894531,24598300672.0,2550490134073.4062
2024-07-31,116.96993255615234,24598300672.0,2877261570599.797
2024-08-01,109.16327667236328,24598300672.0,2685231101927.5156
2024-08-02,107.22410583496094,24598300672.0,2637530794614.7188
2024-08-05,100.40702056884766,24598300672.0,2469842081532.203
2024-08-06,104.20539855957031,24598300672.0,2563275725413.9062
2024-08-07,98.86768341064453,24598300672.0,2431977003279.1406
2024-08-08,104.92509460449219,24598300672.0,2580979025119.3438
2024-08-09,104.70518493652344,24598300672.0,2575569620985.9688
2024-08-12,108.97335815429688,24598300672.0,2680559429116.9375
2024-08-13,116.0903091430664,24598300672.0,2855624329406.578
2024-08-14,118.02948760986328,24598300672.0,2903324824389.5156
2024-08-15,122.80744171142578,24598300672.0,3020854375976.7656
2024-08-16,124.52669525146484,24598300672.0,3063145091486.047
2024-08-19,129.94439697265625,24598300672.0,3196411347375.125
2024-08-20,127.19556427001953,24598300672.0,3128794734058.6406
2024-08-21,128.4450225830078,24598300672.0,3159529285318.6562
2024-08-22,123.68705749511719,24598300672.0,3042491429499.8438
2024-08-23,129.31463623046875,24598300672.0,3180920303287.375
2024-08-26,126.40589141845703,24598300672.0,3109370123823.3906
2024-08-27,128.2451171875,24598300672.0,3154611952294.0
2024-08-28,125.55625915527344,24598300672.0,3088470613952.9688
2024-08-29,117.53968811035156,24598300672.0,2891276589031.5312
2024-08-30,119.31893157958984,24529999872.0,2926893376374.5156
2024-09-03,107.95379638671875,24529999872.0,2648106611548.125
2024-09-04,106.16456604003906,24529999872.0,2604216791373.0938
2024-09-05,107.16413116455078,24529999872.0,2628736123749.422
2024-09-06,102.7860107421875,24529999872.0,2521340830349.25
2024-09-09,106.42445373535156,25579499520.0,2722284263239.6875
2024-09-10,108.05374145507812,25579499520.0,2763960627684.375
2024-09-11,116.85999298095703,25579499520.0,2989220134363.5938
2024-09-12,119.09921264648438,25579499520.0,3046498252723.125
2024-09-13,119.0592269897461,25579499520.0,3045475439635.7812
2024-09-16,116.74002075195312,25579499520.0,2986151304789.375
2024-09-17,115.55043029785156,25017300992.0,2890759894516.4688
2024-09-18,113.33119201660156,25017300992.0,2835240542461.4688
2024-09-19,117.82965087890625,25017300992.0,2947779841819.875
2024-09-20,115.96029663085938,25017300992.0,2901013643935.8125
2024-09-23,116.22020721435547,24925399040.0,2896835041329.297
2024-09-24,120.82862854003906,24925399040.0,3011701781816.4062
2024-09-25,123.46772003173828,24925399040.0,3077482190350.078
2024-09-26,123.9975357055664,24925399040.0,3090688057437.8906
2024-09-27,121.35844421386719,24925399040.0,3024907648904.2188
2024-09-30,121.39842987060547,24925399040.0,3025904307354.297
2024-10-01,116.95994567871094,24925399040.0,2915273317738.5938
2024-10-02,118.80931091308594,24925399040.0,2961369484176.0938
2024-10-03,122.80794525146484,24925399040.0,3061037040675.2344
2024-10-04,124.87723541259766,24925399040.0,3112614923671.0156
2024-10-07,127.67628479003906,24925399040.0,3182382346336.4062
2024-10-08,132.84449768066406,24925399040.0,3311202114958.9062
2024-10-09,132.60458374023438,24529999872.0,3252790422174.5625
2024-10-10,134.76385498046875,24529999872.0,3305757345421.125
2024-10-11,134.7538604736328,24529999872.0,3305512180169.7188
