Date,Close,Shares_Outstanding,Market_Cap
2023-11-21,334.64239501953125,2569860096.0,859984137390.5625
2023-11-22,339.1211242675781,2569860096.0,871493844965.9062
2023-11-24,335.88372802734375,2569860096.0,863174189553.1875
2023-11-27,332.3782653808594,2569860096.0,854165640979.9688
2023-11-28,336.6384582519531,2569860096.0,865113740640.6562
2023-11-29,329.89556884765625,2569860096.0,847785458228.8125
2023-11-30,324.8805847167969,2569860096.0,834897650628.8438
2023-12-01,322.5667724609375,2569860096.0,828951476842.875
2023-12-04,317.8000793457031,2569939968.0,816727125744.0938
2023-12-05,316.0820617675781,2569860096.0,812286677597.9062
2023-12-06,315.24786376953125,2569860096.0,810142905450.5625
2023-12-07,324.324462890625,2569860096.0,833468495339.25
2023-12-08,330.4417724609375,2569860096.0,849189125098.875
2023-12-11,323.0235595703125,2569860096.0,830125355807.625
2023-12-12,331.901611328125,2569860096.0,852940706750.25
2023-12-13,332.41796875,2569860096.0,854267673084.0
2023-12-14,330.8588562011719,2569860096.0,850260971959.5938
2023-12-15,332.5967102050781,2581969920.0,858754701240.4688
2023-12-18,342.2294006347656,2569860096.0,879481680369.2812
2023-12-19,347.9295959472656,2569860096.0,894130384842.2812
2023-12-20,346.8570861816406,2569860096.0,891374184793.0312
2023-12-21,351.63372802734375,2569860096.0,903649486065.1875
2023-12-22,350.9385986328125,2569860096.0,901863100772.625
2023-12-26,352.36859130859375,2569860096.0,905537981887.6875
2023-12-27,355.3477783203125,2569860096.0,913194075707.625
2023-12-28,355.83441162109375,2569860096.0,914444655208.6875
2023-12-29,351.50457763671875,2569860096.0,903317587629.9375
2024-01-02,343.8878173828125,2569860096.0,883743579392.625
2024-01-03,342.0804138183594,2569860096.0,879098805094.9688
2024-01-04,344.71209716796875,2569860096.0,885861863120.4375
2024-01-05,349.5085754394531,2569860096.0,898188141231.6562
2024-01-08,356.1720275878906,2569860096.0,915312281009.5312
2024-01-09,354.9505310058594,2569860096.0,912173205685.9688
2024-01-10,367.9001159667969,2569860096.0,945451827336.8438
2024-01-11,367.1056823730469,2569860096.0,943410244145.3438
2024-01-12,371.8922119140625,2569860096.0,955710955411.125
2024-01-16,364.91094970703125,2569860096.0,937770088245.5625
2024-01-17,365.8146667480469,2569860096.0,940092514607.3438
2024-01-18,373.52081298828125,2569860096.0,959896232324.0625
2024-01-19,380.7900695800781,2569860096.0,978577204766.9062
2024-01-22,379.131591796875,2569860096.0,974315148891.75
2024-01-23,382.52789306640625,2569860096.0,983043167998.3125
2024-01-24,387.9897766113281,2569860096.0,997079444569.4062
2024-01-25,390.4525451660156,2569860096.0,1003408415203.7812
2024-01-26,391.4059143066406,2569860096.0,1005858440515.0312
2024-01-29,398.2381591796875,2569860096.0,1023416353980.375
2024-01-30,397.2847900390625,2569860096.0,1020966328669.125
2024-01-31,387.4336853027344,2569860096.0,995650367705.7188
2024-02-01,392.0414733886719,2569860096.0,1007491738438.5938
2024-02-02,471.6950378417969,2569860096.0,1212190255230.8438
2024-02-05,456.2231140136719,2549410048.0,1163099790996.3047
2024-02-06,451.5656433105469,2549410048.0,1151225988387.4922
2024-02-07,466.3324890136719,2549410048.0,1188872733200.3047
2024-02-08,466.73968505859375,2549410048.0,1189910842888.7344
2024-02-09,464.86279296875,2549410048.0,1185125875335.875
2024-02-12,465.6473388671875,2549410048.0,1187126004532.4688
2024-02-13,456.9281921386719,2549410048.0,1164897324252.8047
2024-02-14,469.9969177246094,2549410048.0,1198214864576.1484
2024-02-15,480.6723327636719,2549410048.0,1225430874943.3047
2024-02-16,470.03662109375,2549410048.0,1198316084744.375
2024-02-20,468.4775390625,2549410048.0,1194341345348.25
2024-02-21,465.2764892578125,2549410048.0,1186180556812.0312
2024-02-22,483.2699890136719,2549410048.0,1232053365888.3047
2024-02-23,481.1823425292969,2549410048.0,1226731098964.3672
2024-02-26,478.90582275390625,2549410048.0,1220927316574.5156
2024-02-27,484.1846008300781,2549410048.0,1234385086443.0703
2024-02-28,481.17236328125,2549410048.0,1226705657769.125
2024-02-29,487.2464904785156,2549410048.0,1242191098678.664
2024-03-01,499.3448181152344,2549410048.0,1273034696719.711
2024-03-04,495.2590637207031,2549410048.0,1262618433412.6328
2024-03-05,487.3359680175781,2549410048.0,1242419213615.8203
2024-03-06,493.1713562011719,2549410048.0,1257296010885.0547
2024-03-07,509.17669677734375,2549410048.0,1298100186971.6094
2024-03-08,502.973388671875,2549410048.0,1282285410956.6875
2024-03-11,480.74493408203125,2549410048.0,1225615965473.8281
2024-03-12,496.8098449707031,2549410048.0,1266572010713.6328
2024-03-13,492.6544494628906,2570909952.0,1266570227021.2266
2024-03-14,488.93646240234375,2549410048.0,1246499530082.1094
2024-03-15,481.251953125,2549410048.0,1226908564916.5
