Date,AMD,AMZN,GOOGL,META,MSFT,NVDA,ORCL,PLTR
2022-10-17,57.959999084472656,113.79000091552734,99.2203140258789,133.1101531982422,231.3315887451172,11.873071670532227,64.4069595336914,7.940000057220459
2022-10-18,57.91999816894531,116.36000061035156,100.01431274414062,131.8787841796875,232.2762908935547,11.95197582244873,64.41658020019531,8.15999984741211
2022-10-19,57.22999954223633,115.06999969482422,98.88286590576172,132.3057861328125,230.30897521972656,12.035868644714355,63.71504592895508,7.909999847412109
2022-10-20,57.77000045776367,115.25,99.2203140258789,130.6175994873047,229.98757934570312,12.178688049316406,66.55003356933594,8.039999961853027
2022-10-21,58.81999969482422,119.31999969482422,100.3716049194336,129.10812377929688,235.8018035888672,12.450347900390625,69.86550903320312,8.289999961853027
2022-10-24,58.70000076293945,119.81999969482422,101.75118255615234,128.82017517089844,240.79794311523438,12.583181381225586,70.07691955566406,8.270000457763672
2022-10-25,61.470001220703125,120.5999984741211,103.6965103149414,136.5561065673828,244.1189422607422,13.244348526000977,70.28834533691406,8.65999984741211
2022-10-26,59.72999954223633,115.66000366210938,94.21810913085938,128.9194793701172,225.28366088867188,12.879807472229004,71.90284729003906,8.569999694824219
2022-10-27,58.599998474121094,110.95999908447266,91.5284423828125,97.26060485839844,220.83291625976562,13.159456253051758,72.2199935913086,8.600000381469727
2022-10-28,62.0099983215332,103.41000366210938,95.56790924072266,98.5118637084961,229.71487426757812,13.816630363464355,74.34383392333984,8.640000343322754
2022-10-31,60.060001373291016,102.44000244140625,93.80126953125,92.5137710571289,226.07252502441406,13.480052947998047,75.02615356445312,8.789999961853027
2022-11-01,59.65999984741211,96.79000091552734,89.79156494140625,94.53961181640625,222.2158203125,13.52599811553955,74.10357666015625,8.649999618530273
2022-11-02,58.630001068115234,92.12000274658203,86.31781005859375,89.91194152832031,214.35643005371094,13.202402114868164,72.191162109375,8.220000267028809
2022-11-03,60.11000061035156,89.30000305175781,82.8043441772461,88.2932357788086,208.65908813476562,13.40414810180664,72.10466766357422,8.079999923706055
2022-11-04,62.189998626708984,90.9800033569336,85.93073272705078,90.16020202636719,215.61273193359375,14.138226509094238,73.0368423461914,7.929999828338623
2022-11-07,63.08000183105469,90.52999877929688,87.82640075683594,96.04905700683594,221.9236602783203,14.283045768737793,73.74798583984375,7.019999980926514
2022-11-08,63.849998474121094,89.9800033569336,88.23333740234375,95.8008041381836,222.89755249023438,14.583666801452637,72.69087982177734,7.210000038146973
2022-11-09,59.91999816894531,86.13999938964844,86.6651840209961,100.76612854003906,218.6513214111328,13.758705139160156,72.71011352539062,6.980000019073486
2022-11-10,68.47000122070312,96.62999725341797,93.23554229736328,111.0939712524414,236.6393585205078,15.730223655700684,74.16122436523438,7.639999866485596
2022-11-11,72.37000274658203,100.79000091552734,95.68701171875,112.23599243164062,240.6615753173828,16.306501388549805,74.70899200439453,8.40999984741211
2022-11-14,73.52999877929688,98.48999786376953,94.98233795166016,113.42767333984375,235.24668884277344,16.274539947509766,75.46820831298828,8.100000381469727
2022-11-15,76.37000274658203,98.94000244140625,97.70178985595703,116.26783752441406,235.65573120117188,16.64507484436035,76.09285736083984,8.34000015258789
2022-11-16,72.69999694824219,97.12000274658203,98.10872650146484,112.44454193115234,236.08541870117188,15.890024185180664,76.77517700195312,8.0600004196167
2022-11-17,73.9000015258789,94.8499984741211,97.62239074707031,110.67687225341797,236.03659057617188,15.657315254211426,76.1120834350586,7.619999885559082
2022-11-18,73.56999969482422,94.13999938964844,96.69935607910156,111.2727279663086,235.5873565673828,15.389653205871582,76.6214370727539,7.389999866485596
2022-11-21,72.45999908447266,92.45999908447266,94.8830795288086,109.09791564941406,236.39796447753906,15.297768592834473,76.7079086303711,7.190000057220459
2022-11-22,75.25,93.19999694824219,96.32221984863281,110.66695404052734,239.30836486816406,16.017864227294922,78.9182357788086,7.21999979019165
2022-11-23,76.4000015258789,94.12999725341797,97.72164154052734,111.4614028930664,241.79885864257812,16.498260498046875,79.34107208251953,7.369999885559082
2022-11-25,75.13999938964844,93.41000366210938,96.72914123535156,110.63716888427734,241.7109375,16.24957275390625,79.49484252929688,7.28000020980835
2022-11-28,73.19000244140625,93.94999694824219,95.3297119140625,108.02539825439453,236.11471557617188,15.807127952575684,78.21668243408203,7.159999847412109
2022-11-29,73.38999938964844,92.41999816894531,94.4761734008789,108.70069122314453,234.71817016601562,15.619362831115723,77.69773864746094,7.079999923706055
2022-11-30,77.62999725341797,96.54000091552734,100.232666015625,117.28075408935547,249.1822967529297,16.90607261657715,79.79276275634766,7.5
2022-12-01,77.4800033569336,95.5,100.232666015625,119.60452270507812,248.74281311035156,17.117862701416016,80.83063507080078,7.860000133514404
2022-12-02,74.9800033569336,94.12999725341797,99.68679809570312,122.63336944580078,249.06509399414062,16.859121322631836,80.10027313232422,7.659999847412109
2022-12-05,73.62000274658203,91.01000213623047,98.73400115966797,121.58072662353516,244.35768127441406,16.59339141845703,76.33311462402344,7.190000057220459
2022-12-06,70.2699966430664,88.25,96.25274658203125,113.32836151123047,239.3962860107422,15.971012115478516,75.83338165283203,6.989999771118164
2022-12-07,70.13999938964844,88.45999908447266,94.22804260253906,113.13967895507812,238.66378784179688,16.1038818359375,75.70846557617188,7.070000171661377
2022-12-08,70.47000122070312,90.3499984741211,93.00725555419922,114.52997589111328,241.62303161621094,17.151832580566406,76.94816589355469,7.119999885559082
2022-12-09,68.58999633789062,89.08999633789062,92.13386535644531,115.09603118896484,239.68930053710938,16.98399543762207,76.74634552001953,7.110000133514404
2022-12-12,70.66999816894531,90.55000305175781,92.61026000976562,113.91426086425781,246.6137237548828,17.517465591430664,78.11096954345703,7.289999961853027
2022-12-13,71.6500015258789,92.48999786376953,94.91287231445312,119.31654357910156,250.9207763671875,18.05392837524414,77.41905212402344,7.5
2022-12-14,68.93000030517578,91.58000183105469,94.35707092285156,120.74653625488281,251.2137451171875,17.65632438659668,78.62992858886719,7.349999904632568
2022-12-15,66.52999877929688,88.44999694824219,90.17863464355469,115.34428405761719,243.19541931152344,16.93504524230957,76.94816589355469,7.010000228881836
2022-12-16,65.41000366210938,87.86000061035156,89.58313751220703,118.60153198242188,238.97630310058594,16.554428100585938,76.4772720336914,6.900000095367432
2022-12-19,64.58999633789062,84.91999816894531,87.77677917480469,113.68585968017578,234.8353271484375,16.237743377685547,77.36139678955078,6.349999904632568
2022-12-20,65.05000305175781,85.19000244140625,88.35242462158203,116.27776336669922,236.15380859375,16.06891632080078,77.78424072265625,6.309999942779541
2022-12-21,67.68000030517578,86.7699966430664,88.90823364257812,118.92924499511719,238.7223663330078,16.4844970703125,78.32240295410156,6.5
2022-12-22,63.86000061035156,83.79000091552734,87.10188293457031,116.30755615234375,232.62811279296875,15.32365894317627,77.35177612304688,6.320000171661377
2022-12-23,64.5199966430664,85.25,88.56085968017578,117.22117614746094,233.15550231933594,15.190791130065918,77.69773864746094,6.289999961853027
2022-12-27,63.27000045776367,83.04000091552734,86.73464965820312,116.06922149658203,231.4268035888672,14.106878280639648,77.82270050048828,6.0
2022-12-28,62.56999969482422,81.81999969482422,85.37492370605469,114.81796264648438,229.05355834960938,14.021961212158203,77.19802856445312,6.070000171661377
2022-12-29,64.81999969482422,84.18000030517578,87.78670501708984,119.42577362060547,235.3822479248047,14.588395118713379,78.226318359375,6.400000095367432
2022-12-30,64.7699966430664,84.0,87.56836700439453,119.50521850585938,234.22003173828125,14.599385261535645,78.55304718017578,6.420000076293945
2023-01-03,64.0199966430664,85.81999969482422,88.4516830444336,123.87469482421875,233.9856414794922,14.30068302154541,80.45584869384766,6.389999866485596
2023-01-04,64.66000366210938,85.13999938964844,87.41947937011719,126.48646545410156,223.75035095214844,14.734247207641602,81.18621826171875,6.579999923706055
2023-01-05,62.33000183105469,83.12000274658203,85.55358123779297,126.05943298339844,217.11891174316406,14.250734329223633,81.0228500366211,6.320000171661377
2023-01-06,63.959999084472656,86.08000183105469,86.6850357055664,129.11807250976562,219.67771911621094,14.844139099121094,82.3202133178711,6.400000095367432
2023-01-09,67.23999786376953,87.36000061035156,87.35992431640625,128.5718994140625,221.81658935546875,15.612371444702148,83.36199951171875,6.5
2023-01-10,68.05000305175781,89.87000274658203,87.7569351196289,132.06747436523438,223.50621032714844,15.89309024810791,83.43917846679688,6.699999809265137
2023-01-11,69.05999755859375,95.08999633789062,90.83367919921875,131.9681396484375,230.26463317871094,15.984996795654297,85.46485137939453,6.980000019073486
2023-01-12,70.80000305175781,95.2699966430664,90.44659423828125,135.7616729736328,232.9405975341797,16.49448585510254,85.63847351074219,7.010000228881836
2023-01-13,71.0,98.12000274658203,91.42919158935547,136.02978515625,233.64382934570312,16.882099151611328,86.04362487792969,6.960000038146973
2023-01-17,71.58999633789062,96.05000305175781,90.60540771484375,134.4210205078125,234.7376708984375,17.68429946899414,85.46485137939453,7.070000171661377
2023-01-18,70.52999877929688,95.45999908447266,90.43669128417969,132.0972442626953,230.30368041992188,17.359622955322266,83.64173126220703,6.900000095367432
2023-01-19,67.70999908447266,93.68000030517578,92.35221862792969,135.20553588867188,226.5142822265625,16.748233795166016,82.89897155761719,6.730000019073486
2023-01-20,70.06999969482422,97.25,97.2849349975586,138.4031982421875,234.61070251464844,17.8211612701416,84.16263580322266,7.019999980926514
2023-01-23,76.52999877929688,97.5199966430664,99.04167175292969,142.27615356445312,236.9156036376953,19.173803329467773,85.82176208496094,7.380000114440918
2023-01-24,74.69999694824219,96.31999969482422,96.96733093261719,142.14703369140625,236.38819885253906,19.24573516845703,86.52593994140625,7.019999980926514
2023-01-25,74.91000366210938,97.18000030517578,94.50593566894531,140.5184326171875,234.99156188964844,19.303678512573242,86.46805572509766,7.21999979019165
2023-01-26,75.16000366210938,99.22000122070312,96.7886962890625,146.27818298339844,242.2090301513672,19.782196044921875,86.65133666992188,7.239999771118164
2023-01-27,75.4000015258789,102.23999786376953,98.62481689453125,150.68740844726562,242.36529541015625,20.34463119506836,85.8410415649414,7.550000190734863
2023-01-30,72.44999694824219,100.55000305175781,96.21305084228516,146.0398712158203,237.0425567626953,19.142837524414062,84.25909423828125,7.369999885559082
2023-01-31,75.1500015258789,103.12999725341797,98.09878540039062,147.9365997314453,242.02346801757812,19.517465591430664,85.32981872558594,7.78000020980835
2023-02-01,84.63999938964844,105.1500015258789,99.67687225341797,152.05783081054688,246.8480987548828,20.92205810546875,86.8635482788086,8.199999809265137
2023-02-02,88.30999755859375,112.91000366210938,106.93205261230469,187.46054077148438,258.42138671875,21.687286376953125,86.21725463867188,8.989999771118164
2023-02-03,86.08999633789062,103.38999938964844,103.99424743652344,185.23606872558594,252.31736755371094,21.078899383544922,86.44876861572266,8.40999984741211
2023-02-06,83.68000030517578,102.18000030517578,102.12834167480469,184.7693328857422,250.7742462158203,21.067913055419922,85.39733123779297,8.3100004196167
2023-02-07,85.91000366210938,102.11000061035156,106.83280181884766,190.290771484375,261.3123474121094,22.15082359313965,84.63528442382812,8.329999923706055
2023-02-08,84.69000244140625,100.05000305175781,98.62481689453125,182.15757751464844,260.50177001953125,22.18279457092285,83.6224365234375,8.220000267028809
2023-02-09,83.20999908447266,98.23999786376953,94.29751586914062,176.685791015625,257.46435546875,22.31466293334961,83.5838623046875,7.949999809265137
2023-02-10,81.4800033569336,97.61000061035156,93.8608169555664,172.94192504882812,256.9564208984375,21.243736267089844,84.0565185546875,7.510000228881836
2023-02-13,83.12999725341797,99.54000091552734,93.9005126953125,178.18533325195312,264.9844665527344,21.766210556030273,86.255859375,7.610000133514404
2023-02-14,85.94999694824219,99.69999694824219,93.96998596191406,178.23495483398438,265.8146057128906,22.948026657104492,85.9375228881836,9.220000267028809
2023-02-15,85.18000030517578,101.16000366210938,96.21305084228516,175.9310760498047,263.6900329589844,22.74123191833496,85.21405792236328,10.109999656677246
2023-02-16,80.08000183105469,98.1500015258789,94.79376983642578,171.24380493164062,256.669921875,21.979997634887695,84.61599731445312,9.710000038146973
2023-02-17,78.5,97.19999694824219,93.64246368408203,171.68075561523438,252.66537475585938,21.366609573364258,84.19157409667969,9.199999809265137
2023-02-21,76.7699966430664,94.58000183105469,91.10166931152344,170.88632202148438,247.3880615234375,20.63434600830078,83.14977264404297,8.470000267028809
2023-02-22,76.61000061035156,95.79000091552734,90.96271514892578,169.9329833984375,246.2523193359375,20.733243942260742,83.26554870605469,8.359999656677246
2023-02-23,79.75,95.81999969482422,90.20840454101562,170.84657287597656,249.44418334960938,23.640331268310547,85.44556427001953,8.170000076293945
2023-02-24,78.08999633789062,93.5,88.46160888671875,169.20803833007812,244.01019287109375,23.26271629333496,85.5227279663086,8.09000015258789
2023-02-27,78.7699966430664,93.76000213623047,89.19606018066406,168.3639373779297,244.93055725097656,23.477495193481445,84.8475112915039,8.029999732971191
2023-02-28,78.58000183105469,94.2300033569336,89.3846435546875,173.7264862060547,244.20599365234375,23.19278335571289,84.30731964111328,7.840000152587891
2023-03-01,78.29000091552734,92.16999816894531,89.68238830566406,172.21701049804688,241.12185668945312,22.67530059814453,83.28482055664062,7.690000057220459
2023-03-02,80.44000244140625,92.12999725341797,91.3100814819336,173.31930541992188,245.86068725585938,23.290679931640625,83.89254760742188,7.96999979019165
2023-03-03,81.5199966430664,94.9000015258789,92.94770812988281,183.9649200439453,249.95330810546875,23.86610984802246,86.09185791015625,8.329999923706055
2023-03-06,81.16000366210938,93.75,94.41661834716797,183.6173858642578,251.50030517578125,23.53044319152832,86.56450653076172,8.279999732971191
2023-03-07,82.11000061035156,93.55000305175781,93.15614318847656,183.23008728027344,248.83712768554688,23.26866340637207,85.23334503173828,8.279999732971191
2023-03-08,85.37000274658203,93.91999816894531,93.543212890625,183.68687438964844,248.39651489257812,24.160919189453125,85.35875701904297,8.130000114440918
2023-03-09,84.02999877929688,92.25,91.627685546875,180.4296417236328,247.04539489746094,23.416540145874023,83.79607391357422,7.690000057220459
2023-03-10,82.66999816894531,90.7300033569336,89.95035552978516,178.26478576660156,243.3933563232422,22.9459285736084,81.09514617919922,7.349999904632568
2023-03-13,82.01000213623047,92.43000030517578,90.42675018310547,179.64512634277344,248.6119384765625,22.946924209594727,81.92471313476562,7.869999885559082
2023-03-14,87.44999694824219,94.87999725341797,93.26531982421875,192.6741180419922,255.3383026123047,24.04301643371582,81.56782531738281,7.889999866485596
2023-03-15,89.68000030517578,96.19999694824219,95.3892593383789,196.37823486328125,259.89105224609375,24.20787811279297,80.04373168945312,7.900000095367432
2023-03-16,96.5999984741211,100.04000091552734,99.56769561767578,203.50840759277344,270.42620849609375,25.51978874206543,81.81863403320312,7.980000019073486
2023-03-17,97.83999633789062,98.94999694824219,100.85794830322266,194.25308227539062,273.5885925292969,25.703638076782227,82.2430419921875,7.880000114440918
2023-03-20,96.80999755859375,97.70999908447266,100.46095275878906,196.4378204345703,266.5391845703125,25.87849235534668,83.88288879394531,8.079999923706055
2023-03-21,95.93000030517578,100.61000061035156,104.1332015991211,200.75765991210938,268.0567321777344,26.177242279052734,84.48094940185547,8.449999809265137
2023-03-22,97.58000183105469,98.69999694824219,102.5948257446289,198.4239501953125,266.59796142578125,26.446020126342773,84.78962707519531,8.210000038146973
2023-03-23,100.27999877929688,98.70999908447266,104.80809783935547,202.86294555664062,271.8556823730469,27.168420791625977,84.67386627197266,8.329999923706055
2023-03-24,97.94999694824219,98.12999725341797,104.64930725097656,204.58090209960938,274.7048645019531,26.75676155090332,84.89573669433594,8.199999809265137
2023-03-27,96.61000061035156,98.04000091552734,101.69164276123047,201.43292236328125,270.6024475097656,26.508968353271484,86.95035552978516,8.039999961853027
2023-03-28,94.55999755859375,97.23999786376953,100.27236938476562,199.2879180908203,269.4764709472656,26.388071060180664,86.6706314086914,8.0
2023-03-29,96.08999633789062,100.25,100.6296615600586,203.92550659179688,274.6460876464844,26.961593627929688,87.41338348388672,8.220000267028809
2023-03-30,97.87999725341797,102.0,100.13341522216797,206.3982391357422,278.1120910644531,27.360261917114258,87.30726623535156,8.149999618530273
2023-03-31,98.01000213623047,103.29000091552734,102.95211791992188,210.4698028564453,282.273193359375,27.75393295288086,89.63198852539062,8.449999809265137
2023-04-03,96.55999755859375,102.41000366210938,103.57740020751953,211.59197998046875,281.2255859375,27.94178009033203,90.59660339355469,8.380000114440918
2023-04-04,95.87000274658203,103.94999694824219,103.93470764160156,213.2305145263672,281.1767272949219,27.430204391479492,90.67379760742188,8.350000381469727
2023-04-05,92.55999755859375,101.0999984741211,103.68656921386719,210.01300048828125,278.39605712890625,26.858678817749023,91.53228759765625,7.980000019073486
2023-04-06,92.47000122070312,102.05999755859375,107.6069564819336,214.6009521484375,285.5042724609375,27.01454734802246,92.52583312988281,8.09000015258789
2023-04-10,95.4800033569336,102.16999816894531,105.64179992675781,213.26031494140625,283.3404541015625,27.55609893798828,90.82101440429688,8.390000343322754
2023-04-11,94.02999877929688,99.91999816894531,104.55996704101562,212.36654663085938,276.9176025390625,27.146438598632812,91.02442932128906,8.609999656677246
2023-04-12,92.33000183105469,97.83000183105469,103.85529327392578,212.51551818847656,277.56378173828125,26.472999572753906,90.95661163330078,8.329999923706055
2023-04-13,92.08999633789062,102.4000015258789,106.62437438964844,218.8214569091797,283.7810363769531,26.44102668762207,92.55488586425781,8.579999923706055
2023-04-14,91.75,102.51000213623047,108.05358123779297,219.95355224609375,280.1584167480469,26.735780715942383,92.70988464355469,8.8100004196167
2023-04-17,89.87000274658203,102.73999786376953,105.17533111572266,217.34178161621094,282.76275634765625,26.979576110839844,92.59363555908203,8.800000190734863
2023-04-18,89.77999877929688,102.30000305175781,103.71634674072266,216.3785400390625,282.341796875,27.644025802612305,93.44605255126953,8.729999542236328
2023-04-19,89.94000244140625,104.30000305175781,103.39875030517578,214.20372009277344,282.4201354980469,27.907806396484375,92.80673217773438,8.489999771118164
2023-04-20,90.11000061035156,103.80999755859375,104.50042724609375,211.59197998046875,280.1290283203125,27.081493377685547,91.85746002197266,8.149999618530273
2023-04-21,88.43000030517578,106.95999908447266,104.61952209472656,211.4132080078125,279.7862854003906,27.096479415893555,92.16743469238281,8.180000305175781
2023-04-24,87.56999969482422,106.20999908447266,105.17533111572266,211.3138885498047,275.8797302246094,27.019546508789062,92.44834899902344,8.100000381469727
2023-04-25,83.80000305175781,102.56999969482422,103.07121276855469,206.11026000976562,269.6625061035156,26.21921157836914,91.1115951538086,7.739999771118164
2023-04-26,85.94000244140625,104.9800033569336,102.9322738647461,207.94740295410156,289.1954345703125,26.933616638183594,90.7725601196289,7.739999771118164
2023-04-27,87.44000244140625,109.81999969482422,106.78317260742188,236.90512084960938,298.4576416015625,27.203392028808594,92.06088256835938,7.820000171661377
2023-04-28,89.37000274658203,105.44999694824219,106.53504180908203,238.6529541015625,300.8368835449219,27.7259578704834,91.75092315673828,7.75
2023-05-01,89.69000244140625,102.05000305175781,106.39610290527344,241.49307250976562,299.1723937988281,28.8859920501709,91.89620971679688,7.78000020980835
2023-05-02,89.91000366210938,103.62999725341797,104.53019714355469,237.58041381835938,299.0255126953125,28.186574935913086,91.82839965820312,7.590000152587891
2023-05-03,81.62000274658203,103.6500015258789,104.61952209472656,235.38575744628906,298.0366516113281,27.778913497924805,91.80902099609375,7.559999942779541
2023-05-04,86.61000061035156,104.0,103.90492248535156,231.9001007080078,299.0255126953125,27.539113998413086,91.99308776855469,7.380000114440918
2023-05-05,89.83999633789062,105.66000366210938,104.77832794189453,231.16522216796875,304.156005859375,28.656185150146484,93.93038177490234,7.409999847412109
2023-05-08,95.04000091552734,105.83000183105469,106.9618148803711,231.65182495117188,302.19781494140625,29.126792907714844,93.75602722167969,7.739999771118164
2023-05-09,95.05999755859375,106.62000274658203,106.54496765136719,231.7511444091797,300.58233642578125,28.547277450561523,93.12641906738281,9.550000190734863
2023-05-10,97.0199966430664,110.19000244140625,110.91197204589844,231.463134765625,305.78131103515625,28.861011505126953,94.463134765625,9.9399995803833
2023-05-11,97.0999984741211,112.18000030517578,115.69583892822266,234.15435791015625,303.62725830078125,28.55426788330078,94.38565063476562,9.880000114440918
2023-05-12,95.26000213623047,110.26000213623047,116.62879943847656,232.18809509277344,302.51116943359375,28.316465377807617,94.78280639648438,9.5
2023-05-15,97.4000015258789,111.19999694824219,115.63629150390625,237.20306396484375,302.99090576171875,28.928958892822266,94.2112808227539,9.520000457763672
2023-05-16,101.4800033569336,113.4000015258789,118.6137924194336,237.16336059570312,305.2232666015625,29.188739776611328,95.1702651977539,9.470000267028809
2023-05-17,103.75,115.5,119.9338150024414,240.80787658691406,308.10809326171875,30.15294075012207,96.6426010131836,10.25
2023-05-18,107.93000030517578,118.1500015258789,121.90890502929688,245.13763427734375,312.543212890625,31.65169334411621,99.13204956054688,11.739999771118164
2023-05-19,105.81999969482422,116.25,121.83941650390625,243.93603515625,312.3666687011719,31.238035202026367,99.61637115478516,11.710000038146973
2023-05-22,108.0,115.01000213623047,124.11224365234375,246.59742736816406,315.1533508300781,31.150115966796875,98.57991790771484,11.84000015258789
2023-05-23,108.12000274658203,114.98999786376953,121.64089965820312,245.0283966064453,309.3444519042969,30.662517547607422,95.45117950439453,12.640000343322754
2023-05-24,108.2699966430664,116.75,119.99337005615234,247.48129272460938,307.9609069824219,30.51263999938965,95.23807525634766,12.229999542236328
2023-05-25,120.3499984741211,115.0,122.55402374267578,250.93711853027344,319.804443359375,37.948463439941406,101.02094268798828,12.84000015258789
2023-05-26,127.02999877929688,120.11000061035156,123.675537109375,260.2222900390625,326.6436462402344,38.913658142089844,100.8175048828125,13.649999618530273
2023-05-30,125.2699966430664,121.66000366210938,122.74259948730469,260.6989440917969,324.9950866699219,40.07769012451172,101.85397338867188,14.710000038146973
2023-05-31,118.20999908447266,120.58000183105469,121.94860076904297,262.8836364746094,322.2280578613281,37.80257797241211,102.61921691894531,14.710000038146973
2023-06-01,119.47000122070312,122.7699966430664,122.7922134399414,270.7189025878906,326.3394470214844,39.73697280883789,102.66764831542969,14.539999961853027
2023-06-02,117.86000061035156,124.25,123.7350845336914,270.7189025878906,329.1065368652344,39.29433822631836,102.5707778930664,14.520000457763672
2023-06-05,117.93000030517578,125.30000305175781,125.06504821777344,269.50738525390625,329.63641357421875,39.13847351074219,103.57817840576172,15.239999771118164
2023-06-06,124.2300033569336,126.61000061035156,126.35529327392578,269.2392883300781,327.4188232421875,38.62190246582031,103.74285125732422,15.460000038146973
2023-06-07,117.83000183105469,121.2300033569336,121.58135986328125,261.7714538574219,317.31207275390625,37.447750091552734,101.95084381103516,14.6899995803833
2023-06-08,121.05000305175781,124.25,121.22406768798828,262.74462890625,319.15679931640625,38.48200607299805,104.11094665527344,15.1899995803833
2023-06-09,124.91999816894531,123.43000030517578,121.31340026855469,263.112060546875,320.6580810546875,38.74181365966797,106.40665435791016,15.020000457763672
2023-06-12,129.19000244140625,126.56999969482422,122.71280670166016,269.16973876953125,325.62310791015625,39.45329666137695,112.7803955078125,15.649999618530273
2023-06-13,124.52999877929688,126.66000366210938,122.9013900756836,269.4378967285156,328.017333984375,40.99217987060547,113.02255249023438,16.0
2023-06-14,127.33000183105469,126.41999816894531,122.74259948730469,271.45379638671875,331.0101318359375,42.96574020385742,118.43730926513672,15.90999984741211
2023-06-15,124.23999786376953,127.11000061035156,124.15193176269531,279.8749694824219,341.5682067871094,42.62199401855469,122.58317565917969,16.600000381469727
2023-06-16,120.08000183105469,125.48999786376953,122.6036376953125,279.0507507324219,335.9064636230469,42.66095733642578,121.52733612060547,16.299999237060547
2023-06-20,118.93000030517578,125.77999877929688,122.17686462402344,282.3576354980469,331.706787109375,43.77614974975586,118.21453094482422,15.789999961853027
2023-06-21,112.11000061035156,124.83000183105469,119.64598846435547,279.6863098144531,327.301025390625,43.013702392578125,118.27265930175781,14.640000343322754
2023-06-22,110.69999694824219,130.14999389648438,122.22649383544922,282.9037780761719,333.33563232421875,42.993717193603516,116.80030822753906,14.050000190734863
2023-06-23,110.01000213623047,129.3300018310547,121.42256164550781,286.72711181640625,328.7336120605469,42.17831039428711,114.92111206054688,14.029999732971191
2023-06-26,107.51000213623047,127.33000183105469,117.45256042480469,276.5382995605469,322.43414306640625,40.60246276855469,113.11943054199219,13.9399995803833
2023-06-27,110.38999938964844,129.17999267578125,117.442626953125,285.05877685546875,328.2921142578125,41.84555435180664,114.14619445800781,14.609999656677246
2023-06-28,110.16999816894531,129.0399932861328,119.27875518798828,283.3110046386719,329.5481262207031,41.08710861206055,112.87725067138672,15.279999732971191
2023-06-29,111.23999786376953,127.9000015258789,118.20685577392578,279.5770568847656,328.7630920410156,40.792320251464844,114.08808898925781,15.199999809265137
2023-06-30,113.91000366210938,130.36000061035156,118.80235290527344,284.98931884765625,334.15008544921875,42.271244049072266,115.35699462890625,15.329999923706055
2023-07-03,115.81999969482422,130.22000122070312,119.0008544921875,284.0359191894531,331.64794921875,42.382164001464844,113.47783660888672,15.520000457763672
2023-07-05,113.94999694824219,130.3800048828125,120.83698272705078,292.3279724121094,331.8049011230469,42.28623962402344,112.32511901855469,15.699999809265137
2023-07-06,113.4800033569336,128.36000061035156,119.20929718017578,289.9645080566406,334.8663635253906,42.072391510009766,111.83111572265625,15.130000114440918
2023-07-07,113.16999816894531,129.77999877929688,118.58401489257812,288.5146484375,330.89239501953125,42.47209930419922,111.01744079589844,15.34000015258789
2023-07-10,113.58000183105469,127.12999725341797,115.57673645019531,292.05987548828125,325.60345458984375,42.14933776855469,110.79464721679688,16.299999237060547
2023-07-11,111.31999969482422,128.77999877929688,116.26155853271484,296.2208251953125,326.23150634765625,42.374176025390625,111.66948699951172,16.489999771118164
2023-07-12,114.58000183105469,130.8000030517578,118.03813934326172,307.19415283203125,330.87274169921875,43.87008285522461,112.77764129638672,16.59000015258789
2023-07-13,115.91999816894531,134.3000030517578,123.6060791015625,311.23590087890625,336.23028564453125,45.943572998046875,114.16766357421875,16.739999771118164
2023-07-14,115.94000244140625,134.67999267578125,124.4794692993164,306.7274169921875,338.7618713378906,45.43593978881836,115.93680572509766,16.399999618530273
2023-07-17,118.31999969482422,133.55999755859375,123.71524047851562,308.4652099609375,339.2427062988281,46.427215576171875,115.56743621826172,17.399999618530273
2023-07-18,117.93000030517578,132.8300018310547,122.83191680908203,309.8853454589844,352.7445068359375,47.459468841552734,117.3948974609375,18.079999923706055
2023-07-19,116.43000030517578,135.36000061035156,121.11488342285156,313.81787109375,348.4172668457031,47.04277038574219,115.3730239868164,18.049999237060547
2023-07-20,110.25,129.9600067138672,118.30610656738281,300.42144775390625,340.361328125,45.486900329589844,112.64155578613281,17.1299991607666
2023-07-21,110.94999694824219,130.0,119.11994934082031,292.2187194824219,337.3194580078125,44.27677917480469,114.36209106445312,16.43000030517578
2023-07-24,110.61000061035156,128.8000030517578,120.61863708496094,289.587158203125,338.6343078613281,44.57957077026367,114.77035522460938,16.31999969482422
2023-07-25,113.0,129.1300048828125,121.29354858398438,292.42730712890625,344.3941955566406,45.645790100097656,114.65369415283203,16.549999237060547
2023-07-26,110.08999633789062,128.14999389648438,128.30059814453125,296.4989013671875,331.4320373535156,45.41896057128906,112.27217864990234,16.43000030517578
2023-07-27,111.0999984741211,128.25,128.42959594726562,309.5476989746094,324.5142822265625,45.86663055419922,113.14703369140625,16.149999618530273
2023-07-28,112.95999908447266,132.2100067138672,131.5857696533203,323.22222900390625,332.0207824707031,46.71601104736328,112.74848175048828,17.809999465942383
2023-07-31,114.4000015258789,133.67999267578125,131.7247314453125,316.38995361328125,329.6167907714844,46.695030212402344,113.95382690429688,19.84000015258789
2023-08-01,117.5999984741211,131.69000244140625,130.5634765625,320.4713439941406,330.0289306640625,46.47319030761719,114.61483764648438,19.989999771118164
2023-08-02,109.3499984741211,128.2100067138672,127.41726684570312,312.1296691894531,321.3547668457031,44.23681640625,112.47630310058594,18.969999313354492
